OrderID,OrderDate,Product,Quantity,UnitPrice,Region,SalesRep,Status
ORD-101602,17-04-2024,  GADGET X  ,1.0,159.97,West,Bob Smith,Completed
ORD-101812,2024/10/22,  Widget B  ,1.0,169.14,West ,Bob Smith,Completed
ORD-100525,2023-10-13,Doohickey,2.0,400.75,West ,alice khan,completed
ORD-100314,"Mar 18, 2024",Thingamajig,4.0,429.89,East,Charlie Lee,Completed
ORD-101488,05-04-2024,Doohickey,1.0,382.73,North,Fiona Grant,Completed
ORD-101128,27-03-2024,Doohickey,2.0,209.42,,Bob  Smith,Completed
ORD-100604,11/04/2024,Gadget Y,2.0,301.96,north,Evan Brooks,Pending
ORD-100847,2023/08/11,Widget A,-1.0,453.98,North,Evan Brooks,Pending
ORD-100186,2024-05-24,Gizmo Pro,2.0,75.6,north,Bob Smith,Completed
ORD-101144,09/28/2024,Widget A,1.0,375.88,West,Charlie Lee,Completed
ORD-101713,2024/12/15,Widget A,3.0,227.74,West,Bob Smith,COMPLETED
ORD-100416,02/14/2023,Doohickey,1.0,83.18,East,Bob Smith,Completed
ORD-100310,"Mar 10, 2023",Widget B,2.0,106.33,South,Dana White,
ORD-101049,"Dec 13, 2024",Widget A,3.0,313.51,North,Dana White,Cancelled
ORD-100754,11-12-2023,Doohickey,2.0,488.05,East,Bob Smith,Completed
ORD-100323,03/07/2024,Widget A,2.0,116.17,West,Evan Brooks,  completed  
ORD-100397,2023-07-20,Thingamajig,3.0,-425.48,North,Evan Brooks,Pending
ORD-101099,05/30/2024,Widget B,2.0,354.58,North,Dana White,Completed
ORD-100834,09/20/2024,  Gadget X  ,2.0,$215.88,West,Charlie Lee,Completed
ORD-100120,2024-05-14,Gizmo Pro,1.0,330.03,South,Alice Khan,Completed
ORD-100053,2023-06-10,  Widget B  ,2.0,106.75,West,Alice Khan,Completed
ORD-101327,"Mar 22, 2023",Doohickey,0.0,$372.46,East,,Completed
ORD-100605,2023-05-04,Gadget Y,2.0,377.31,north,Bob Smith,Completed
ORD-101246,"Aug 26, 2024",Doohickey,,251.92,north,Alice Khan,
ORD-100693,"Feb 07, 2024",Thingamajig,4.0,124.16,East,Charlie Lee ,Completed
ORD-101652,03/22/2024,Widget B,1.0,99.62,,Alice Khan,Completed
ORD-100747,20-01-2024,Widget B,-1.0,228.18,East,Alice Khan,Pending
ORD-101091,2024/11/04,Gadget Y,2.0,451.2,north,Alice Khan,completed
ORD-100076,04-05-2023,GADGET X,2.0,210.5,north,Evan Brooks,  Completed  
ORD-100860,2024/09/08,Gadget Y,1.0,-131.31,,Evan Brooks,Completed
ORD-101912,2024/01/18,Thingamajig,2.0,322.32,North,Dana White,Completed
ORD-101045,2023-11-19,Gizmo Pro,4.0,295.58,north,  Evan Brooks  ,Completed
ORD-101334,2023-08-29,Sprocket,1.0,,West,Alice Khan,  Cancelled  
ORD-100432,04/14/2024,Thingamajig,5.0,161.62,north,Dana White,  Pending  
ORD-101158,"Feb 01, 2024",Thingamajig,1.0,270.08,North,Dana White,Pending
ORD-100921,2024/03/18,Widget A,3.0,369.85,North,Bob Smith,Refunded
ORD-100088,01/11/2023,Widget A,1.0,164.82,  East  ,Evan Brooks,Refunded
ORD-101422,12/11/2024,Sprocket,0.0,157.18,South,Charlie Lee,  Pending  
ORD-101412,"Aug 26, 2024",Sprocket,2.0,122.93, East,Bob Smith,  Completed  
ORD-101201,"Jan 04, 2023",Widget B,1.0,386.64,South,Charlie Lee ,Refunded
ORD-101360,27-01-2024,Gadget Y,-1.0,391.81,West,Dana White,Cancelled
ORD-101802,"Dec 14, 2023",Gizmo Pro,0.0,378.71,,Fiona Grant,Completed
ORD-101463,2023/06/18,  Gadget X  ,0.0,206.22,South,  Dana White  ,COMPLETED
ORD-101633,2024-11-04,Widget A,1.0,27.85,SOUTH,alice khan,Cancelled
ORD-100087,13-06-2024,Gizmo Pro,,$251.86,South,Bob  Smith,Completed
ORD-101035,2024/10/23,Gadget Y,,422.11,SOUTH,Bob  Smith,Refunded
ORD-100335,04/18/2024,Gadget X,4.0,374.48,West,Charlie Lee,completed
ORD-100357,07/06/2024,Gadget Y,3.0,177.15,,,Completed
ORD-101599,08/10/2024,  Gizmo Pro  ,3.0,362.94,South,Bob Smith,Pending
ORD-101458,"Oct 09, 2024",Thingamajig,-1.0,360.68,North,Bob Smith,Completed
ORD-101617,"May 19, 2024",,1.0,$195.6,West,Charlie Lee,  Pending  
ORD-101421,2024-10-26,Gadget X,5.0,176.27,South,Dana White,  Completed  
ORD-101690,2024-09-04,  Doohickey  ,5.0,,SOUTH,Dana White,completed
ORD-101795,"Jan 02, 2023",Gadget X,1.0,287.48,West ,Charlie Lee,Pending
ORD-100851,10/31/2024,Doohickey,1.0,247.97,North,Fiona Grant,Completed
ORD-100340,09-05-2024,  Widget A  ,1.0,108.83,West,,
ORD-101291,24-06-2023,Gadget X,3.0,331.47,South,Fiona Grant,Completed
ORD-101884,2024/06/14,  Thingamajig  ,3.0,$261.04,West,Dana White,Completed
ORD-101139,29-01-2024,Gadget Y,1.0,$160.68,north,Bob Smith,Cancelled
ORD-101083,2024/01/16,Widget A,0.0,$58.66,North,Bob Smith,Refunded
ORD-101672,2024/10/26,,3.0,$188.34,,Bob Smith,Cancelled
ORD-100259,11/24/2023,Gadget X,2.0,,West,alice khan,Pending
ORD-100956,20-08-2023,Gadget X,1.0,,West,alice khan,Completed
ORD-100163,2023/10/15,Sprocket,1.0,397.61,East,Fiona Grant,Completed
ORD-100245,"Jul 06, 2023",Widget B,1.0,228.08, East,Charlie Lee,Completed
ORD-100825,"Apr 03, 2023",Sprocket,2.0,N/A,East,Fiona Grant,
ORD-101677,2023/02/02,Gadget Y,2.0,468.44,,Charlie Lee,Cancelled
ORD-100968,2023/04/20,Widget B,1.0,$215.29,,Charlie Lee,Pending
ORD-100017,03/23/2024,Sprocket,3.0,173.59,West ,Charlie Lee ,COMPLETED
ORD-100130,2024-05-10,Sprocket,3.0,,East,  Bob Smith  ,Refunded
ORD-100537,2023-06-20,Sprocket,3.0,364.57,South,Charlie Lee ,Completed
ORD-100110,"May 08, 2023",Gadget X,3.0,$276.44,North,Alice Khan,Cancelled
ORD-100455,"Jun 14, 2024",Sprocket,1.0,76.58,north,Bob Smith,Completed
ORD-101072,2024/11/04,Doohickey,1.0,$364.97,north,Charlie Lee,  Completed  
ORD-100217,10/13/2023,Thingamajig,2.0,-497.41,South,Charlie Lee,  Completed  
ORD-101394,07-12-2024,Gizmo Pro,2.0,258.08, East,Charlie Lee ,Completed
ORD-100961,23-10-2024,Widget B,4.0,334.6,  SOUTH  ,Alice Khan,Completed
ORD-100581,2024/06/24,Doohickey,1.0,107.7,North,,Completed
ORD-101438,"Jan 19, 2024",Widget A,5.0,306.48,West,Dana White,Cancelled
ORD-101218,2024-03-06,Gadget X,5.0,N/A,West ,alice khan,Completed
ORD-101720,2023-09-11,Widget A,1.0,293.27,North,Evan Brooks,
ORD-101750,2023/08/24,  GADGET X  ,1.0,123.31,north,Charlie Lee,  Completed  
ORD-100568,2023/12/04,Sprocket,4.0,408.66, East,Evan Brooks,Completed
ORD-101625,"Feb 06, 2024",Widget A,1.0,179.23,,,
ORD-101168,04/10/2024,Thingamajig,1.0,72.52,East,Bob  Smith,Completed
ORD-101285,06/15/2023,  Gizmo Pro  ,2.0,43.98,South,Evan Brooks,Refunded
ORD-100944,31-03-2023,Sprocket,2.0,212.52,  South  ,Charlie Lee ,completed
ORD-101868,2024-02-18,Widget B,3.0,6.64,North,Charlie Lee,Completed
,,,,,,,
ORD-100106,2024-12-02,Doohickey,4.0,122.01,North,Evan Brooks,Pending
ORD-100906,02-12-2024,Gizmo Pro,2.0,427.46,South,Fiona Grant,Cancelled
ORD-101517,03/20/2024,Widget B,1.0,451.18,north,alice khan,Completed
ORD-101451,"Sep 18, 2024",GADGET X,3.0,N/A,East,Charlie Lee,  Refunded  
ORD-101685,05/04/2024,Gadget Y,3.0,345.3,West ,Evan Brooks,Completed
ORD-101368,08/22/2023,widget a,1.0,69.95,West,Charlie Lee ,Completed
ORD-100169,11/22/2024,Widget B,2.0,296.42,North,Alice Khan,COMPLETED
ORD-100941,2024/01/21,Gadget Y,1.0,21.27,SOUTH,Dana White,Completed
ORD-100460,28-04-2023,Sprocket,4.0,127.44,West ,Fiona Grant,  Completed  
ORD-100031,14-04-2023,Thingamajig,2.0,231.09, East,Bob Smith,Completed
ORD-101207,27-11-2023,Widget B,4.0,344.06,South,Alice Khan,Completed
ORD-100749,2023-01-21,Gadget Y,1.0,211.3,North,Bob  Smith,COMPLETED
ORD-100252,2023-03-23,Doohickey,1.0,418.31,North,,COMPLETED
ORD-101120,"Dec 04, 2023",  Gadget Y  ,2.0,108.87,  East  ,  Evan Brooks  ,COMPLETED
ORD-100290,05/14/2023,  Doohickey  ,2.0,426.2,north,alice khan,Completed
ORD-100601,2024-01-16,Thingamajig,5.0,$333.06, East,Alice Khan,Completed
ORD-100456,2023-04-16,Doohickey,5.0,38.43,South,Dana White,Completed
ORD-100275,12-01-2023,Widget A,0.0,182.25,East,Charlie Lee ,Refunded
ORD-100452,2024-01-29,Gadget X,2.0,407.89,West,Dana White,
ORD-100485,2024-04-26,Gadget X,1.0,490.61,West ,  Evan Brooks  ,  Completed  
ORD-100441,2024/01/10,Doohickey,2.0,$155.27,South,Alice Khan,Completed
ORD-101062,2024/02/12,Doohickey,1.0,$332.21,West ,,Completed
ORD-101555,2023-05-29,Thingamajig,1.0,103.95,East,  Charlie Lee   ,Pending
ORD-100302,2024/06/26,  Widget A  ,3.0,73.31,,Bob Smith,Completed
ORD-100831,06/18/2024,widget a,1.0,$253.81,SOUTH,Fiona Grant,completed
ORD-100540,"Feb 05, 2024",Widget A,1.0,425.67,  South  ,Dana White,Completed
ORD-101739,"May 18, 2023",  Sprocket  ,1.0,,SOUTH,Bob Smith,completed
ORD-100959,2023-03-01,Widget B,1.0,489.78,West,Fiona Grant,  Completed  
ORD-100544,26-05-2023,Thingamajig,3.0,-461.03,SOUTH,  alice khan  ,COMPLETED
ORD-101816,03/19/2024,Widget B,2.0,160.07,West,Charlie Lee,
ORD-101751,02/14/2024,Widget A,3.0,102.95,West ,  Dana White  ,COMPLETED
ORD-100794,2023-02-15,Thingamajig,2.0,368.07,West,,Completed
ORD-101365,"Jun 21, 2023",  Widget A  ,2.0,441.8, East,  Bob  Smith  ,completed
ORD-100030,"May 01, 2023",Gadget Y,1.0,298.73,North,  Alice Khan  ,Completed
ORD-100598,"Dec 17, 2024",Doohickey,1.0,242.83,north,Bob Smith,Cancelled
ORD-101593,"Sep 15, 2023",Sprocket,4.0,N/A, East,Evan Brooks,Cancelled
ORD-101562,"May 25, 2024",,1.0,305.95,SOUTH,Bob  Smith,Completed
ORD-100630,"Jan 28, 2024",Sprocket,2.0,87.67,North,,COMPLETED
ORD-100368,"Apr 16, 2023",Gadget Y,3.0,62.09,,Bob Smith,Completed
ORD-100933,2023/03/17,  Doohickey  ,1.0,383.38,North,Fiona Grant,COMPLETED
ORD-100045,"Sep 03, 2024",Thingamajig,1.0,489.61,,  Dana White  ,Pending
ORD-101064,05-09-2024,Sprocket,1.0,,SOUTH,Charlie Lee,COMPLETED
ORD-100137,29-01-2023,Gizmo Pro,1.0,420.39,South,Bob Smith,  Pending  
ORD-100704,"Dec 04, 2023",Doohickey,1.0,192.88,West,Bob Smith,Completed
ORD-101643,"Sep 05, 2023",Widget A,1.0,252.52,South,Bob  Smith,COMPLETED
ORD-100040,06-01-2023,Thingamajig,4.0,329.81,  West  ,Charlie Lee,Pending
ORD-101764,"Oct 18, 2023",Gizmo Pro,1.0,112.64,  West  ,    ,Completed
ORD-101176,2023-01-15,Doohickey,1.0,455.52,north,,Completed
ORD-101676,2024/01/26,Gadget X,2.0,380.63,north,,completed
ORD-100266,2024/01/02,Sprocket,2.0,137.81,West,Bob Smith,Completed
ORD-100221,"Dec 10, 2023",Doohickey,2.0,$167.67,South,Fiona Grant,COMPLETED
ORD-100856,07-06-2023,Sprocket,1.0,$336.68,East,  Dana White  ,
ORD-101569,2023/05/02,Gadget X,1.0,205.68,  North  ,,COMPLETED
ORD-100165,2023/07/06,Doohickey,1.0,,West ,Dana White,Completed
ORD-101288,01/31/2023,Sprocket,-1.0,334.3,West,Alice Khan,Refunded
ORD-100151,08/17/2024,Thingamajig,2.0,381.64,north,Bob Smith,Completed
ORD-100364,"Oct 04, 2023",Widget A,3.0,72.9,,Bob Smith,completed
ORD-100116,2024/11/12,Sprocket,2.0,33.33,West,Alice Khan,Completed
ORD-101644,2024-03-23,  Doohickey  ,1.0,$241.42,North,Fiona Grant,Refunded
ORD-101931,"Jan 26, 2024",Doohickey,2.0,31.76,SOUTH,Bob Smith,  Completed  
ORD-100517,03-07-2023,  Gadget Y  ,1.0,43.09,East,  Charlie Lee  ,COMPLETED
ORD-101933,24-07-2023,Gizmo Pro,2.0,$365.6,South,Fiona Grant,Cancelled
ORD-100953,08/09/2024,Widget B,1.0,N/A,  North  ,Charlie Lee ,Cancelled
ORD-101908,04/28/2023,Widget B,1.0,$285.81,East,Alice Khan,Completed
ORD-100932,2023/05/31,Widget A,2.0,106.54,West,Bob Smith,  Cancelled  
ORD-101149,02-12-2024,Sprocket,2.0,216.7,north,Bob  Smith,  Completed  
ORD-101883,09/23/2023,GADGET X,4.0,77.34,north,Bob  Smith,
ORD-101791,2023-11-08,Thingamajig,1.0,$63.71, East,Fiona Grant,Completed
ORD-101598,2023-09-06,Doohickey,1.0,351.76,,Bob  Smith,Refunded
ORD-100694,08/09/2023,,2.0,111.94,East,Bob  Smith,Pending
ORD-101481,2023/05/20,Gizmo Pro,2.0,344.14,north,Dana White,
ORD-101289,"Dec 18, 2024",Gadget X,4.0,362.17,West ,Evan Brooks,Completed
ORD-100390,08/08/2024,Widget B,1.0,-232.88,South,Charlie Lee,Pending
ORD-100818,03-10-2024,Gadget Y,1.0,127.34,  North  ,Evan Brooks,Completed
ORD-100674,"Mar 01, 2023",Gizmo Pro,1.0,211.17,South,Charlie Lee,Completed
ORD-100380,"Aug 05, 2023",GADGET X,-1.0,190.95,West ,alice khan,Completed
ORD-100945,"Jun 24, 2023",  Gadget Y  ,5.0,360.7,  East  ,Fiona Grant,Pending
ORD-100384,2024/07/11,Doohickey,1.0,443.32,South,  Alice Khan  ,Cancelled
ORD-100346,19-09-2024,GADGET X,1.0,$322.25,  North  ,Alice Khan,  Pending  
ORD-101479,2024-01-18,Widget B,1.0,335.04,North,Fiona Grant,Refunded
ORD-100957,2023/08/29,Widget A,2.0,498.39,  North  ,Evan Brooks,Pending
ORD-100128,"Jul 27, 2023",Widget A,1.0,430.92,East,Bob Smith,Pending
ORD-100954,"Nov 14, 2023",Gadget X,1.0,334.43,SOUTH,,Pending
ORD-101502,12/15/2024,Thingamajig,1.0,338.45,West,Charlie Lee,Cancelled
ORD-101253,"Jun 22, 2024",Widget A,1.0,131.69,SOUTH,Fiona Grant,Pending
ORD-100534,"Dec 23, 2023",Widget B,1.0,319.31,  South  ,Bob  Smith,Completed
ORD-100719,2024-08-15,  Gizmo Pro  ,2.0,-35.04, East,Evan Brooks,Completed
ORD-100571,2023/02/04,Sprocket,2.0,$424.61,,Dana White,COMPLETED
ORD-100681,2024/05/19,Gizmo Pro,2.0,190.8,North,Bob  Smith,Completed
ORD-101336,23-02-2024,Widget A,,32.68,East,  Bob Smith  ,Completed
ORD-100092,16-07-2023,Widget B,3.0,$414.98,,Dana White,Completed
ORD-101416,"May 29, 2023",Gizmo Pro,4.0,10.87,North,Bob  Smith,Completed
ORD-101683,25-02-2024,Widget A,0.0,273.52,East,Alice Khan,  Cancelled  
ORD-101742,05/18/2024,Thingamajig,2.0,,,Dana White,Pending
ORD-100776,12/08/2023,  GADGET X  ,1.0,109.25,  West  ,Fiona Grant,completed
ORD-101594,09-12-2024,Thingamajig,1.0,65.92,,Alice Khan,Completed
ORD-101853,"Sep 14, 2023",Gadget Y,1.0,$28.62,SOUTH,Bob  Smith,COMPLETED
ORD-101357,2024-03-24,widget a,3.0,121.82,  East  ,Charlie Lee,  completed  
ORD-101408,26-06-2023,  Doohickey  ,5.0,297.13,West,Evan Brooks,Cancelled
ORD-101397,2024/03/01,Widget B,3.0,281.6,North,Evan Brooks,completed
ORD-100136,06/27/2023,,3.0,162.41,north,Bob Smith,Completed
ORD-101749,"Jul 20, 2024",Sprocket,2.0,211.7,  SOUTH  ,  Dana White  ,COMPLETED
ORD-100487,2024-07-06,Widget B,1.0,244.15,SOUTH,Alice Khan,  Refunded  
ORD-101268,2024/06/29,Thingamajig,-1.0,368.3,West ,  Alice Khan  ,Pending
ORD-101838,"Jun 10, 2023",Sprocket,2.0,426.68,,Fiona Grant,completed
ORD-101378,2023-04-02,Widget A,1.0,$336.17,East,Charlie Lee ,Completed
ORD-101310,02-10-2023,Gadget X,3.0,451.82,North,,
ORD-101189,2023/11/27,  Doohickey  ,3.0,$206.4,East,Alice Khan,Pending
ORD-100104,2023/05/27,Thingamajig,2.0,N/A,West,Fiona Grant,Cancelled
ORD-100749,2023-01-21,Gadget Y,1.0,211.3,North,  Bob  Smith  ,COMPLETED
ORD-101350,29-06-2024,Sprocket,0.0,339.55,West ,Bob Smith,Completed
ORD-100154,2024/01/29,widget a,1.0,352.85,,  Bob  Smith  ,completed
ORD-101262,13-12-2024,Gadget Y,1.0,309.76,north,Bob Smith,  Completed  
ORD-100244,01-08-2023,Gadget Y,1.0,434.43,West,Bob  Smith,  completed  
ORD-101410,12-03-2024,Doohickey,4.0,308.19,  West  ,Charlie Lee,completed
ORD-100236,"Jan 19, 2023",Sprocket,3.0,150.6,East,Alice Khan,COMPLETED
ORD-100267,01/28/2023,Gadget X,1.0,456.12,North,Evan Brooks,Completed
ORD-100166,2023/01/05,,2.0,381.79,  SOUTH  ,Charlie Lee,Refunded
ORD-101519,03/09/2023,Gadget Y,,387.92,West,Charlie Lee,Completed
ORD-100473,"Feb 16, 2023",Widget B,1.0,$215.33,  West  ,  Charlie Lee  ,Completed
ORD-100759,"Jul 03, 2024",Gadget X,4.0,47.07,North,Charlie Lee ,COMPLETED
ORD-101769,29-12-2023,Gadget X,1.0,44.11,East,Bob Smith,Completed
ORD-100655,29-10-2024,Gadget X,1.0,261.06,north,Alice Khan,Completed
ORD-101709,05/26/2023,,1.0,310.36,   East  ,alice khan,
ORD-101543,2023/06/01,Doohickey,2.0,216.42,West ,Alice Khan,Pending
ORD-101788,"Aug 10, 2023",Widget B,4.0,-363.96,East,Fiona Grant,Pending
ORD-100499,2024/02/24,Doohickey,1.0,260.5,SOUTH,  Charlie Lee  ,  Pending  
ORD-100401,2023-06-13,Gadget Y,1.0,297.42,North,alice khan,Completed
ORD-101002,"May 04, 2023",Gizmo Pro,3.0,$292.37,East,Evan Brooks,Refunded
ORD-100437,2023/12/23,GADGET X,3.0,266.28,  North  ,Dana White,  Completed  
ORD-101500,12/18/2023,Gadget Y,-1.0,320.97,East,,Cancelled
ORD-100593,"Jul 13, 2024",Widget B,1.0,276.66,,Charlie Lee,Completed
ORD-101403,10/31/2023,widget a,1.0,$45.76,North,Charlie Lee ,Pending
ORD-100673,"Feb 10, 2024",Sprocket,1.0,19.41,East,,Pending
ORD-100602,2023-05-28,  Widget A  ,4.0,144.3,West ,alice khan,  Completed  
ORD-101316,2023/01/24,widget a,3.0,$319.67,SOUTH,Alice Khan,Completed
ORD-101026,09/19/2023,Gadget X,2.0,N/A,West,  Charlie Lee   ,Pending
ORD-100536,2024/08/06,  Gizmo Pro  ,3.0,155.8,East,Bob Smith,  Completed  
ORD-101870,"Nov 29, 2023",Widget B,-1.0,432.32,SOUTH,Evan Brooks,Cancelled
ORD-101693,2024/01/29,Widget B,2.0,440.57,East,Fiona Grant,Completed
ORD-100304,12/18/2023,Gadget Y,1.0,303.8,SOUTH,alice khan,Pending
ORD-100870,05/06/2023,Widget B,-1.0,210.8,West,,completed
ORD-100090,2023/12/01,GADGET X,5.0,$494.85,South,Charlie Lee,Pending
ORD-100470,24-07-2024,Doohickey,2.0,208.82,West ,Charlie Lee,  Cancelled  
ORD-101516,2023/05/06,Widget A,4.0,285.5,South,  Dana White  ,Completed
ORD-100896,2023-06-09,widget a,2.0,443.31,South,Fiona Grant,Pending
ORD-100629,2024-05-05,GADGET X,1.0,232.4,north,Dana White,Completed
ORD-100257,08/08/2024,Thingamajig,1.0,9.39,West,Bob Smith,Completed
ORD-100095,2024/03/26,Widget A,1.0,387.97,,Bob Smith,Completed
ORD-101361,19-05-2023,Widget A,3.0,,West,Dana White,completed
ORD-100187,07/04/2024,Widget A,4.0,341.77,South,Bob Smith,COMPLETED
ORD-101418,2024/02/04,Doohickey,1.0,44.21,North,Charlie Lee,Cancelled
ORD-101550,"Oct 18, 2023",Widget A,2.0,40.27,East,Charlie Lee ,COMPLETED
ORD-100556,2024-11-20,Thingamajig,4.0,13.87,North,Alice Khan,
ORD-100980,"Aug 26, 2023",widget a,1.0,208.79,West,Fiona Grant,Cancelled
ORD-100013,07-10-2023,Widget B,2.0,-326.07,West,Dana White,Completed
ORD-101710,"Oct 23, 2024",Gizmo Pro,1.0,-143.9,North,alice khan,  Cancelled  
ORD-100937,02/06/2023,Thingamajig,2.0,315.46,North,Alice Khan,Completed
ORD-100569,10/23/2024,Gizmo Pro,2.0,$113.69,North,  Fiona Grant  ,Pending
ORD-101619,18-09-2024,Gizmo Pro,3.0,499.32, East,Dana White,Pending
ORD-100839,11/26/2024,Gizmo Pro,2.0,75.68,West,Bob Smith,completed
ORD-101049,"Dec 13, 2024",Widget A,3.0,313.51,North,  Dana White  ,Cancelled
ORD-100734,2023-10-24,Thingamajig,1.0,,South,Charlie Lee,Completed
ORD-100730,2024/02/14,Gadget X,,196.39,,Bob Smith,Completed
ORD-100232,2023/09/12,Widget A,5.0,224.27,East,Charlie Lee,  Completed  
ORD-101582,2024/11/19,Doohickey,2.0,$9.05,East,Charlie Lee,Refunded
ORD-101794,2023-07-23,Doohickey,2.0,$291.35,North,,  Pending  
ORD-100549,"Aug 18, 2024",Gizmo Pro,2.0,395.8,North,Dana White,Completed
ORD-100224,"Jun 14, 2023",Sprocket,1.0,365.72,north,Charlie Lee ,
ORD-100891,"Sep 25, 2023",Widget B,1.0,430.54,   East  ,Charlie Lee ,Completed
ORD-101209,2024-01-22,Gadget Y,2.0,439.19,  West  ,,
ORD-101440,"Oct 27, 2024",Thingamajig,3.0,38.33,north,  Fiona Grant  ,Completed
ORD-100082,10/12/2023,Thingamajig,3.0,359.26, East,Dana White,Completed
ORD-100020,2023-11-05,Widget B,4.0,392.27,West,Charlie Lee,  COMPLETED  
ORD-101409,2024-02-10,Widget A,1.0,392.19,north,Fiona Grant,  Completed  
ORD-100283,13-08-2024,Gadget Y,0.0,40.21,South,  Fiona Grant  ,Completed
ORD-100155,"Apr 05, 2023",Widget A,2.0,-171.73,West,Charlie Lee ,Completed
ORD-100344,2023/04/06,Doohickey,,350.16,North,Alice Khan,Pending
ORD-101531,2024-11-05,Thingamajig,4.0,150.46, East,Evan Brooks,Completed
ORD-100809,2024/12/10,Widget A,5.0,70.69,South,Charlie Lee ,  Refunded  
ORD-101230,23-11-2024,Gadget Y,4.0,$145.8,SOUTH,  Dana White  ,Completed
ORD-101340,2024/03/01,Gadget Y,3.0,403.81,West,Fiona Grant,Pending
ORD-100578,2023/06/18,Widget A,2.0,359.84,,Fiona Grant,  Cancelled  
ORD-100717,2024-05-03,Thingamajig,1.0,116.96,East,Dana White,Pending
ORD-100733,07/27/2023,Doohickey,1.0,N/A,South,,completed
ORD-101008,2023-01-23,Doohickey,1.0,324.76,North,Bob Smith,Completed
ORD-101787,"Oct 20, 2023",Gadget Y,1.0,319.62,West,Fiona Grant,completed
ORD-101899,12/26/2023,Gizmo Pro,1.0,$129.69,north,  Charlie Lee  ,Completed
ORD-100858,"Feb 12, 2024",  GADGET X  ,1.0,44.77,West,Fiona Grant,Pending
ORD-100523,2024/08/03,Gizmo Pro,1.0,462.46,South,Evan Brooks,Pending
ORD-101514,06/20/2024,Gadget Y,1.0,454.96,North,,Completed
ORD-100311,2024/11/05,Widget A,2.0,91.82,West ,Fiona Grant,  Completed  
ORD-101193,"Oct 15, 2024",Doohickey,2.0,232.07,North,Bob Smith,completed
ORD-100705,09/17/2024,  Gizmo Pro  ,2.0,36.66,South,Bob Smith,COMPLETED
ORD-100449,2024/07/18,Gizmo Pro,2.0,428.89,north,Charlie Lee ,Completed
ORD-101240,23-11-2023,,-1.0,69.73,South,Alice Khan,Completed
ORD-101359,12/01/2024,Thingamajig,1.0,157.95,East,Charlie Lee,completed
ORD-101182,12-01-2023,Doohickey,,285.9,North,Fiona Grant,Cancelled
ORD-100234,28-05-2024,Gadget Y,4.0,214.72,  north  ,Alice Khan,  Completed  
ORD-101589,2024/11/06,  Widget A  ,1.0,352.54,North,Charlie Lee,Pending
ORD-101280,2024/04/02,Doohickey,2.0,61.02,North,Fiona Grant,Cancelled
ORD-101021,2024/04/06,Gizmo Pro,1.0,278.75,West ,Alice Khan,Refunded
ORD-101515,07-09-2023,Widget B,5.0,232.13,West,Bob Smith,Refunded
ORD-101019,2024/01/06,  Gizmo Pro  ,4.0,21.03,  north  ,Alice Khan,  completed  
ORD-101101,2024/06/17,,1.0,$147.79,West,Alice Khan,Pending
ORD-100467,05/02/2023,Widget A,1.0,440.42,,Bob Smith,Pending
ORD-101136,2024-09-24,Widget B,2.0,315.45,  East  ,Evan Brooks,Completed
ORD-100766,2024/04/04,  Thingamajig  ,1.0,481.07, East,Evan Brooks,Completed
ORD-100883,2023/04/02,Sprocket,3.0,416.1,,Charlie Lee,Completed
ORD-101793,02/27/2023,Gadget Y,4.0,14.86,East,Bob Smith,COMPLETED
ORD-101273,05/21/2023,Widget B,2.0,193.98,East,Charlie Lee ,Pending
ORD-100103,2024-12-09,Gadget X,4.0,433.12,West,Alice Khan,Completed
ORD-101431,2023-02-19,widget a,1.0,300.77,East,,Pending
ORD-100528,07/13/2024,  Widget A  ,1.0,477.45, East,Bob Smith,Completed
ORD-101210,2024/06/22,Sprocket,3.0,$412.55,SOUTH,alice khan,Completed
ORD-101771,"Apr 25, 2024",Thingamajig,2.0,213.4,North,Fiona Grant,COMPLETED
ORD-101329,2023-01-10,widget a,2.0,409.47,,Bob  Smith,completed
ORD-101583,"Mar 09, 2024",Widget B,4.0,408.87,North,  Fiona Grant  ,Completed
ORD-100463,2023-12-20,Sprocket,2.0,151.24,East,Charlie Lee,Completed
ORD-101056,2023-06-29,Sprocket,0.0,23.51,SOUTH,Charlie Lee,Completed
ORD-100180,"Dec 14, 2024",,1.0,366.34,  West  ,Bob Smith,Completed
ORD-101627,07/31/2023,Sprocket,1.0,158.33,East,Bob Smith,Completed
ORD-101480,2024/03/23,Doohickey,0.0,91.23,West ,alice khan,Cancelled
ORD-100136,2024/07/31,,4.0,164.63,  West  ,Fiona Grant,Completed
ORD-100174,2023-08-01,Sprocket,1.0,171.17,  West  ,Dana White,
ORD-100353,2024/02/28,Sprocket,4.0,99.29,,Charlie Lee,Completed
ORD-101612,2023/11/11,,1.0,34.16,North,Fiona Grant,Completed
ORD-100361,2024/06/11,Gizmo Pro,2.0,$157.73, East,Fiona Grant,completed
ORD-101831,03-09-2024,GADGET X,-1.0,N/A,,Bob Smith,  Completed  
ORD-100739,"May 23, 2023",Widget A,3.0,17.27,West,Dana White,Refunded
ORD-101850,14-11-2023,  Doohickey  ,3.0,436.54,,Charlie Lee,Completed
ORD-100474,2024/12/07,  Widget A  ,2.0,25.97,SOUTH,Alice Khan,Completed
ORD-101464,2023/03/03,Widget B,1.0,316.14,SOUTH,Dana White,Completed
ORD-100172,2024-11-16,,5.0,74.6, East,Bob Smith,Cancelled
